"_id","收费门架编号","门架名称","门架类型","门架种类","门架标志","省界入/出口标识","收费单元编码组合","车道数","纬度","经度","桩号","使用状态","起始日期","终止日期","门架HEX字符串","反向门架HEX字符串"
"ObjectId(""61f35ba11642df6c4cd1d37b"")","G002537003000820080","日东枢纽-沂南东门架","路段收费门架","实体门架",0,null,"G002537004001620|G002537003000820","3|1",35.48637453,118.64439101,"K1565+839","在用","2100-01-01","2999-12-31","3D5107","3C5106"
"ObjectId(""61f35ba11642df6c4cd1d37c"")","G002537003000920090","沂南东-沂南北门架","路段收费门架","实体门架",0,null,"G002537003000920","3|1",35.57270455,118.66263674,"K1555+901","在用","2100-01-01","2999-12-31","3D5108","3C5105"
"ObjectId(""61f35ba11642df6c4cd1d37d"")","G002537003001020100","沂南北-沂水南门架","路段收费门架","实体门架",0,null,"G002537003001020","3|1",35.6087984335196,118.673007608131,"K1551+800","在用","2100-01-01","2999-12-31","3D5109","3C5104"
"ObjectId(""61f35ba11642df6c4cd1d37e"")","G002537003001120110","沂水南-沂水门架","路段收费门架","实体门架",0,null,"G002537003001120","3|1",35.70837316,118.70207757,"K1540+005","在用","2100-01-01","2999-12-31","3D510A","3C5103"
"ObjectId(""61f35ba11642df6c4cd1d37f"")","G002537003001220120","沂水-沂水北门架","路段收费门架","实体门架",0,null,"G002537003001220","3|1",35.96654609,118.73265142,"K1509+599","在用","2100-01-01","2999-12-31","3D510B","3C5102"
"ObjectId(""61f35ba11642df6c4cd1d380"")","G002537003001320130","沂水北-马站枢纽门架","路段收费门架","实体门架",0,null,"G002537003001320","3|1",36.00575396,118.72577413,"K1505+142","在用","2100-01-01","2999-12-31","3D510C","3C5101"
"ObjectId(""61f35ba11642df6c4cd1d381"")","G002537003001510010","沂水北-沂水北虚收费门架","路段收费门架","虚拟门架",null,null,"G002537003001510","2|1",35.98602674,118.72258056,"K1509+550","在用","2100-01-01","2999-12-31","3C510E","3D510D"
"ObjectId(""61f35ba11642df6c4cd1d382"")","G002537003001520010","沂水北虚-沂水北收费门架","路段收费门架","虚拟门架",null,null,"G002537003001520","2|1",35.9862532901455,118.722566071064,"K1509+550","在用","2100-01-01","2999-12-31","3D510D","3C510E"
"ObjectId(""61f35ba11642df6c4cd1d383"")","G002537003001610010","沂水-沂水虚收费门架","路段收费门架","虚拟门架",null,null,"G002537003001610","2|1",35.80462456,118.67339084,"K1509+600","在用","2100-01-01","2999-12-31","3C5110","3D510F"
"ObjectId(""61f35ba11642df6c4cd1d384"")","G002537003001620010","沂水虚-沂水收费门架","路段收费门架","虚拟门架",null,null,"G002537003001620","2|1",35.8048239716656,118.673357840024,"K1509+600","在用","2100-01-01","2999-12-31","3D510F","3C5110"
"ObjectId(""61f35ba11642df6c4cd1d385"")","G002537003001710010","沂水南-沂水南虚收费门架","路段收费门架","虚拟门架",null,null,"G002537003001710","2|1",35.6958157,118.69829101,"K1540+000","在用","2100-01-01","2999-12-31","3C5112","3D5111"
"ObjectId(""61f35ba11642df6c4cd1d386"")","G002537003001720010","沂水南虚-沂水南收费门架","路段收费门架","虚拟门架",null,null,"G002537003001720","2|1",35.6958592668984,118.698534933112,"K1540+000","在用","2100-01-01","2999-12-31","3D5111","3C5112"
"ObjectId(""61f35ba11642df6c4cd1d387"")","G002537003001810010","沂南北-沂南北虚收费门架","路段收费门架","虚拟门架",null,null,"G002537003001810","2|1",35.58744958,118.66479214,"K1551+800","在用","2100-01-01","2999-12-31","3C5114","3D5113"
"ObjectId(""61f35ba11642df6c4cd1d388"")","G002537003001820010","沂南北虚-沂南北收费门架","路段收费门架","虚拟门架",null,null,"G002537003001820","2|1",35.5874401781024,118.664615822152,"K1551+800","在用","2100-01-01","2999-12-31","3D5113","3C5114"
"ObjectId(""61f35ba11642df6c4cd1d389"")","G002537003001910010","沂南东-沂南东虚收费门架","路段收费门架","虚拟门架",null,null,"G002537003001910","2|1",35.50568522,118.647578389999,"K1555+950","在用","2100-01-01","2999-12-31","3C5116","3D5115"
"ObjectId(""61f35ba11642df6c4cd1d38a"")","G002537003001920010","沂南东虚-沂南东收费门架","路段收费门架","虚拟门架",null,null,"G002537003001920","2|1",35.5058297903511,118.647633347386,"K1555+950","在用","2100-01-01","2999-12-31","3D5115","3C5116"
"ObjectId(""61f35ba11642df6c4cd1d38b"")","G002537004000310030","日东枢纽-河东门架","路段收费门架","实体门架",0,null,"G002537004000210|G002537004000310","3|1",35.24900809,118.62819961,"K1592+745","在用","2100-01-01","2999-12-31","3C5201","3D520C"
"ObjectId(""61f35ba11642df6c4cd1d38c"")","G002537004000410040","河东-临沂东门架","路段收费门架","实体门架",0,null,"G002537004000410","3|1",35.14260029,118.61583268,"K1604+795","在用","2100-01-01","2999-12-31","3C5202","3D520B"
"ObjectId(""61f35ba21642df6c4cd1d38d"")","G002537004000510050","临沂东-临沭北门架","路段收费门架","实体门架",0,null,"G002537004000510","3|1",35.062715,118.652874,"K1614+950","在用","2100-01-01","2999-12-31","3C5203","3D520A"
"ObjectId(""61f35ba21642df6c4cd1d38e"")","G002537004000810070","临沭-长深鲁苏门架","省界收费门架","实体门架",0,"省界出口","G002537004000810","3|1",34.88281586,118.78585003,"K1639+702","在用","2100-01-01","2999-12-31","3E5205","3F5206"
"ObjectId(""61f35ba21642df6c4cd1d38f"")","G002537004000810150","临沭-长深鲁苏门架","省界收费门架","实体门架",0,"省界出口","G002537004000810","3|1",34.8814336746671,118.789471765606,"K1640+100","在用","2100-01-01","2999-12-31","3E5205","3F5206"
"ObjectId(""61f35ba21642df6c4cd1d390"")","G002537004000920100","长深鲁苏-临沭门架","省界收费门架","实体门架",0,"省界入口","G002537004000920","3|1",34.879598,118.79493,"K1640+600","在用","2100-01-01","2999-12-31","3F5206","3E5205"
"ObjectId(""61f35ba21642df6c4cd1d391"")","G002537004000920160","长深鲁苏-临沭门架","省界收费门架","实体门架",0,"省界入口","G002537004000920","3|1",34.881221,118.790562,"K1640+152","在用","2100-01-01","2999-12-31","3F5206","3E5205"
"ObjectId(""61f35ba21642df6c4cd1d392"")","G002537004001220120","临沭北-临沂东门架","路段收费门架","实体门架",0,null,"G002537004001220","3|1",35.062365,118.653524,"K1614+999","在用","2100-01-01","2999-12-31","3D520A","3C5203"
"ObjectId(""61f35ba21642df6c4cd1d393"")","G002537004001320130","临沂东-河东门架","路段收费门架","实体门架",0,null,"G002537004001320","3|1",35.14180449,118.61561129,"K1604+852","在用","2100-01-01","2999-12-31","3D520B","3C5202"
"ObjectId(""61f35ba21642df6c4cd1d394"")","G002537004001420140","河东-日东枢纽门架","路段收费门架","实体门架",0,null,"G002537004001420|G002537004001520","3|1",35.24815701,118.62846166,"K1592+809","在用","2100-01-01","2999-12-31","3D520C","3C5201"
"ObjectId(""61f35ba21642df6c4cd1d395"")","G002537004001710010","河东-河东虚收费门架","路段收费门架","虚拟门架",null,null,"G002537004001710","2|1",35.231773,118.62529405,"K1592+800","在用","2100-01-01","2999-12-31","3C5216","3D5215"
"ObjectId(""61f35ba21642df6c4cd1d396"")","G002537004001720010","河东虚-河东收费门架","路段收费门架","虚拟门架",null,null,"G002537004001720","2|1",35.2318968798191,118.625449283621,"K1592+800","在用","2100-01-01","2999-12-31","3D5215","3C5216"
"ObjectId(""61f35ba21642df6c4cd1d397"")","G002537004001810010","临沂东-临沂东虚收费门架","路段收费门架","虚拟门架",null,null,"G002537004001810","2|1",35.12360026,118.60493516,"K1614+950","在用","2100-01-01","2999-12-31","3C5210","3D520F"
"ObjectId(""61f35ba21642df6c4cd1d398"")","G002537004001820010","临沂东虚-临沂东收费门架","路段收费门架","虚拟门架",null,null,"G002537004001820","2|1",35.1238616559872,118.6047154766,"K1614+950","在用","2100-01-01","2999-12-31","3D520F","3C5210"
"ObjectId(""61f35ba21642df6c4cd1d399"")","G002537004001910010","临沭北-临沭北虚收费门架","路段收费门架","虚拟门架",null,null,"G002537004001910","2|1",35.04457845,118.66828233,"K1615+000","在用","2100-01-01","2999-12-31","3C5212","3D5211"
"ObjectId(""61f35ba21642df6c4cd1d39a"")","G002537004001920010","临沭北虚-临沭北收费门架","路段收费门架","虚拟门架",null,null,"G002537004001920","2|1",35.0443735472347,118.668164004967,"K1615+000","在用","2100-01-01","2999-12-31","3D5211","3C5212"
"ObjectId(""61f35ba21642df6c4cd1d39b"")","G002537004002010010","临沭-临沭虚收费门架","路段收费门架","虚拟门架",null,null,"G002537004002010","2|1",34.91725314,118.73979519,"K1640+100","在用","2100-01-01","2999-12-31","3C5214","3D5213"
"ObjectId(""61f35ba21642df6c4cd1d39c"")","G002537004002020010","临沭虚-临沭收费门架","路段收费门架","虚拟门架",null,null,"G002537004002020","2|1",34.9174289412511,118.739749659746,"K1640+100","在用","2100-01-01","2999-12-31","3D5213","3C5214"
"ObjectId(""61f35ba21642df6c4cd1d39d"")","G002537004002110010","临沭北虚-青云枢纽收费门架","路段收费门架","虚拟门架",null,null,"G002537004002110","3|1",35.041913,118.674749,0,"备用","2100-01-01","2999-12-31","3C5217","3D5218"
"ObjectId(""61f35ba21642df6c4cd1d39e"")","G002537004002120020","青云枢纽-临沭北虚收费门架","路段收费门架","虚拟门架",null,null,"G002537004002120","3|1",35.041834,118.675167,0,"备用","2100-01-01","2999-12-31","3D5218","3C5217"
"ObjectId(""61f35ba21642df6c4cd1d39f"")","G002537004002210010","青云枢纽-临沭虚收费门架","路段收费门架","虚拟门架",null,null,"G002537004002210","3|1",34.937867,118.739938,0,"备用","2100-01-01","2999-12-31","3C5219","3D521A"
"ObjectId(""61f35ba21642df6c4cd1d3a0"")","G002537004002220020","临沭虚-青云枢纽收费门架","路段收费门架","虚拟门架",null,null,"G002537004002220","3|1",34.93799,118.740153,0,"备用","2100-01-01","2999-12-31","3D521A","3C5219"
"ObjectId(""61f35ba21642df6c4cd1d3a1"")","G002537005000320010","李庄枢纽-广饶西门架","路段收费门架","实体门架",0,null,"G002537005000120|G002537005000220|G002537005000320","2|1",37.227159,118.440474,"K1351+250","在用","2100-01-01","2999-12-31","3D7E01","3C7E08"
"ObjectId(""61f35ba21642df6c4cd1d3a2"")","G002537005000420020","广饶西-博兴北门架","路段收费门架","实体门架",0,null,"G002537005000420|G002537005000520","2|1",37.226476,118.406466,"K1348+230","在用","2100-01-01","2999-12-31","3D7E02","3C7E07"
"ObjectId(""61f35ba21642df6c4cd1d3a3"")","G002537005000620030","博兴北-博兴门架","路段收费门架","实体门架",0,null,"G002537005000620","2|1",37.243206,118.203675,"K1330+000","在用","2100-01-01","2999-12-31","3D7E03","3C7E06"
"ObjectId(""61f35ba21642df6c4cd1d3a4"")","G002537005000720040","博兴-彭家枢纽门架","路段收费门架","实体门架",0,null,"G002537005000720|G002537005000820","2|1",37.226835,118.064176,"K1317+350","在用","2100-01-01","2999-12-31","3D7E04","3C7E05"
"ObjectId(""61f35ba21642df6c4cd1d3a5"")","G002537005001010050","彭家枢纽-博兴门架","路段收费门架","实体门架",0,null,"G002537005000910|G002537005001010","2|1",37.225831,118.058984,"K1316+900","在用","2100-01-01","2999-12-31","3C7E05","3D7E04"
"ObjectId(""61f35ba21642df6c4cd1d3a6"")","G002537005001110060","博兴-博兴北门架","路段收费门架","实体门架",0,null,"G002537005001110","2|1",37.243127,118.202811,"K1329+950","在用","2100-01-01","2999-12-31","3C7E06","3D7E03"
"ObjectId(""61f35ba21642df6c4cd1d3a7"")","G002537005001310070","博兴北-广饶西门架","路段收费门架","实体门架",0,null,"G002537005001210|G002537005001310","2|1",37.226376,118.405647,"K1348+180","在用","2100-01-01","2999-12-31","3C7E07","3D7E02"
"ObjectId(""61f35ba21642df6c4cd1d3a8"")","G002537005001410080","广饶西-李庄枢纽门架","路段收费门架","实体门架",0,null,"G002537005001410|G002537005001510|G002537005001610","2|1",37.227114,118.43952,"K1351+200","在用","2100-01-01","2999-12-31","3C7E08","3D7E01"
"ObjectId(""61f35ba21642df6c4cd1d3a9"")","G002537005001710010","博兴-博兴虚收费门架","路段收费门架","虚拟门架",null,null,"G002537005001710","2|1",37.23124339,118.08796083,"K8+900","在用","2100-01-01","2999-12-31","3C7E0A","3D7E09"
"ObjectId(""61f35ba21642df6c4cd1d3aa"")","G002537005001720010","博兴虚-博兴收费门架","路段收费门架","虚拟门架",null,null,"G002537005001720","2|1",37.2311808752715,118.087960942385,"K8+900","在用","2100-01-01","2999-12-31","3D7E09","3C7E0A"
"ObjectId(""61f35ba21642df6c4cd1d3ab"")","G002537005001810010","博兴北-博兴北虚收费门架","路段收费门架","虚拟门架",null,null,"G002537005001810","2|1",37.23791727,118.22097744,"K21+550","在用","2100-01-01","2999-12-31","3C7E0C","3D7E0B"
"ObjectId(""61f35ba21642df6c4cd1d3ac"")","G002537005001820010","博兴北虚-博兴北收费门架","路段收费门架","虚拟门架",null,null,"G002537005001820","2|1",37.23801510275,118.220930728788,"K21+550","在用","2100-01-01","2999-12-31","3D7E0B","3C7E0C"
"ObjectId(""61f35ba21642df6c4cd1d3ad"")","G002537005001910010","广饶西-广饶西虚收费门架","路段收费门架","虚拟门架",null,null,"G002537005001910","2|1",37.22940538,118.41655177,"K39+780","在用","2100-01-01","2999-12-31","3C7E0E","3D7E0D"
"ObjectId(""61f35ba21642df6c4cd1d3ae"")","G002537005001920010","广饶西虚-广饶西收费门架","路段收费门架","虚拟门架",null,null,"G002537005001920","2|1",37.2294806751872,118.416567861685,"K39+780","在用","2100-01-01","2999-12-31","3D7E0D","3C7E0E"
"ObjectId(""61f35ba21642df6c4cd1d3af"")","G003537001000220020","孝里-长清门架2","路段收费门架","实体门架",0,null,"G003537001000220","2|1",36.470362,116.721353,"K73+900","停用","2100-01-01","2999-12-31","3D3B03","3C3B18"
"ObjectId(""61f35ba21642df6c4cd1d3b0"")","G003537001000220030","孝里-长清门架1","路段收费门架","实体门架",0,null,"G003537001000220","2|1",36.391422,116.652523,"K85+200","停用","2100-01-01","2999-12-31","3D3B03","3C3B18"
"ObjectId(""61f35ba21642df6c4cd1d3b1"")","G003537001000320040","平阴-孝里门架2","路段收费门架","实体门架",0,null,"G003537001000320","2|1",36.38217929,116.63006269,"K87+450","在用","2100-01-01","2999-12-31","3D3B05","3C3B17"
"ObjectId(""61f35ba31642df6c4cd1d3b2"")","G003537001000320050","平阴-孝里门架1","路段收费门架","实体门架",0,null,"G003537001000320","2|1",36.28351678,116.48976133,"K104+800","在用","2100-01-01","2999-12-31","3D3B05","3C3B17"
"ObjectId(""61f35ba31642df6c4cd1d3b3"")","G003537001000420060","孔村枢纽-平阴门架","路段收费门架","实体门架",0,null,"G003537001000420","2|1",36.26335131,116.48438273,"K107+115","在用","2100-01-01","2999-12-31","3D3B06","3C3B15"
"ObjectId(""61f35ba31642df6c4cd1d3b4"")","G003537001000520070","平阴南-孔村枢纽门架","路段收费门架","实体门架",0,null,"G003537001000520","2|1",36.108733,116.439463,"K125+320","在用","2100-01-01","2999-12-31","3D3B07","3C3B14"
"ObjectId(""61f35ba31642df6c4cd1d3b5"")","G003537001000620080","东平-平阴南门架2","路段收费门架","实体门架",0,null,"G003537001000720|G003537001000620","2|1",36.093719,116.44287,"K127+020","在用","2100-01-01","2999-12-31","3D3B08","3C3B13"
"ObjectId(""61f35ba31642df6c4cd1d3b6"")","G003537001000620090","东平-平阴南门架1","路段收费门架","实体门架",0,null,"G003537001000720|G003537001000620","2|1",35.937788,116.409208,"K145+110","在用","2100-01-01","2999-12-31","3D3B08","3C3B13"
"ObjectId(""61f35ba31642df6c4cd1d3b7"")","G003537001000820100","东济济广枢纽-东平门架","路段收费门架","实体门架",0,null,"G003537001000820","2|1",35.9230871859526,116.413932826681,"K146+800","在用","2100-01-01","2999-12-31","3D3B0A","3C3B11"
"ObjectId(""61f35ba31642df6c4cd1d3b8"")","G003537001001020110","梁山-东济济广枢纽门架","路段收费门架","实体门架",0,null,"G003537001001020|G003537001000920","2|1",35.68826779,116.23168141,"K178+630","在用","2100-01-01","2999-12-31","3D3B0B","3C3B10"
"ObjectId(""61f35ba31642df6c4cd1d3b9"")","G003537001001120120","嘉祥西-梁山门架","路段收费门架","实体门架",0,null,"G003537001001120","2|1",35.67859925,116.21787192,"K180+300","在用","2100-01-01","2999-12-31","3D3B0C","3C3B0F"
"ObjectId(""61f35ba31642df6c4cd1d3ba"")","G003537001001220130","王官屯枢纽-嘉祥西门架","路段收费门架","实体门架",0,null,"G003537001001320|G003537001001220","2|1",35.602412,116.140813,"K191+400","在用","2100-01-01","2999-12-31","3D3B0D","3C3B0E"
"ObjectId(""61f35ba31642df6c4cd1d3bb"")","G003537001001510140","嘉祥西-王官屯枢纽门架","路段收费门架","实体门架",0,null,"G003537001001510|G003537001001410","2|1",35.604878,116.141868,"K191+200","在用","2100-01-01","2999-12-31","3C3B0E","3D3B0D"
"ObjectId(""61f35ba31642df6c4cd1d3bc"")","G003537001001610150","梁山-嘉祥西门架","路段收费门架","实体门架",0,null,"G003537001001610","2|1",35.6805336632036,116.220505352146,"K180+008","在用","2100-01-01","2999-12-31","3C3B0F","3D3B0C"
"ObjectId(""61f35ba31642df6c4cd1d3bd"")","G003537001001710160","东济济广枢纽-梁山门架","路段收费门架","实体门架",0,null,"G003537001001810|G003537001001710","2|1",35.691438643521,116.235207356571,"K178+200","在用","2100-01-01","2999-12-31","3C3B10","3D3B0B"
